id,kodas,name
darbo_kodas_425, 211307,Maisto pramonės chemikas
darbo_kodas_426, 211308,Stiklo chemikas
darbo_kodas_427, 211309,Chemikas {neorganinė chemija}
darbo_kodas_428, 211310,Odų chemikas
darbo_kodas_429, 211311,Metalurgijos chemikas
darbo_kodas_430, 211312,Chemikas {branduolinė chemija}
darbo_kodas_431, 211313,Chemikas {organinė chemija}
darbo_kodas_432, 211314,Dažų chemikas
darbo_kodas_433, 211315,Naftos perdirbimo chemikas
darbo_kodas_434, 211316,Farmacijos pramonės chemikas
darbo_kodas_435, 211317,Chemikas {fizikinė chemija}
darbo_kodas_436, 211318,Plastikų chemikas
darbo_kodas_437, 211319,Polimerų chemikas
darbo_kodas_438, 211320,Kokybės kontrolės chemikas
darbo_kodas_439, 211321,Gumos chemikas
darbo_kodas_440, 211322,Tekstilės chemikas
darbo_kodas_441, 211323,Kristalografas
darbo_kodas_442, 211324,Chemikas {organinė metalų chemija}
darbo_kodas_443, 211325,Spektroskopininkas
darbo_kodas_444, 211326,Mokslo darbuotojas {chemija}
darbo_kodas_445, 2114,Geologai ir geofizikai
darbo_kodas_446, 211401,Geodezininkas
darbo_kodas_447, 211402,Inžinerijos geologas
darbo_kodas_448, 211403,Mikropaleontologijos geologas
darbo_kodas_449, 211404,Kasybos geologas
darbo_kodas_450, 211405,Okeanografijos geologas
darbo_kodas_451, 211406,Naftos gavybos geologas
darbo_kodas_452, 211407,Stratigrafijos geologas
darbo_kodas_453, 211408,Geofizikas
darbo_kodas_454, 211409,Geomagnetizmo geofizikas
darbo_kodas_455, 211410,Geomorfologijos geofizikas
darbo_kodas_456, 211411,Hidrologijos geofizikas
darbo_kodas_457, 211412,Okeanografijos geofizikas
darbo_kodas_458, 211413,Seismologijos geofizikas
darbo_kodas_459, 211414,Hidrologas
darbo_kodas_460, 211415,Mikropaleontologas
darbo_kodas_461, 211416,Mineralogas
darbo_kodas_462, 211417,Geologas okeanografas
darbo_kodas_463, 211418,Geofizikas okeanografas
darbo_kodas_464, 211419,Paleontologas
darbo_kodas_465, 211420,Seismologas
darbo_kodas_466, 211421,Stratigrafas
darbo_kodas_467, 211422,Geologas
darbo_kodas_468, 211423,Naftos gavybos inžinierius geologas
darbo_kodas_469, 211424,Hidrogeologijos inžinierius
darbo_kodas_470, 211425,"Mokslo darbuotojas {geologija, geofizika)"
darbo_kodas_471, 211426,Hidrogeologinio gręžimo seismologas žvalgytojas
darbo_kodas_472, 212,"Matematikai, aktuarai ir statistikai"
darbo_kodas_473, 2120,"Matematikai, aktuarai ir statistikai"
darbo_kodas_474, 212001,Aktuaras
darbo_kodas_475, 212002,Operacijų tyrimo analitikas
darbo_kodas_476, 212003,Draudimo statistikos matematikas
darbo_kodas_477, 212004,Matematikas {taikomoji matematika}
darbo_kodas_478, 212005,Matematikas {grynoji matematika}
darbo_kodas_479, 212006,Matematikas
darbo_kodas_480, 212007,Mokslo darbuotojas {matematika}
darbo_kodas_481, 212008,Biometrijos specialistas
darbo_kodas_482, 212009,Demografas
darbo_kodas_483, 212010,Tyrimų statistikas
darbo_kodas_484, 212011,Statistikas {biologinė statistika}
darbo_kodas_485, 212012,Biometrijos statistikas
darbo_kodas_486, 212013,Demografijos statistikas
darbo_kodas_487, 212014,Ekonomikos statistikas
darbo_kodas_488, 212015,Finansų statistikas
darbo_kodas_489, 212016,Fizinių mokslų statistikas
darbo_kodas_490, 212017,Inžinerijos statistikas
darbo_kodas_491, 212018,Matematikos statistikas
darbo_kodas_492, 212019,Viešosios nuomonės apklausos statistikas
darbo_kodas_493, 212020,Švietimo statistikas
darbo_kodas_494, 212021,Statistikas {taikomoji statistika}
darbo_kodas_495, 212022,Žemės ūkio statistikas
darbo_kodas_496, 212023,Statistikas
darbo_kodas_497, 212024,Mokslo darbuotojas {statistika}
darbo_kodas_498, 213,Gyvosios gamtos mokslų specialistai
darbo_kodas_499, 2131,"Biologai, botanikai, zoologai ir giminiškų profesijų specialistai"
darbo_kodas_500, 213101,Bakteriologas
darbo_kodas_501, 213102,Žemės ūkio bakteriologas
darbo_kodas_502, 213103,Pienininkystės bakteriologas
darbo_kodas_503, 213104,Žuvininkystės bakteriologas
darbo_kodas_504, 213105,Maisto bakteriologas
darbo_kodas_505, 213106,Pramonės bakteriologas
darbo_kodas_506, 213107,Medicinos bakteriologas
darbo_kodas_507, 213108,Farmacijos bakteriologas
darbo_kodas_508, 213109,Dirvožemio bakteriologas
darbo_kodas_509, 213110,Veterinarijos bakteriologas
darbo_kodas_510, 213111,Biologas
darbo_kodas_511, 213112,Gėlųjų vandenų biologas
darbo_kodas_512, 213113,Jūrų biologas
darbo_kodas_513, 213114,Molekulių biologas
darbo_kodas_514, 213115,Botanikas
darbo_kodas_515, 213116,Botanikas ekologas
darbo_kodas_516, 213117,Botanikas {ekonominė botanika}
darbo_kodas_517, 213118,Botanikas histologas
darbo_kodas_518, 213119,Botanikas mikologas
darbo_kodas_519, 213120,Dirvožemio botanikas
darbo_kodas_520, 213121,Botanikas taksonomas
darbo_kodas_521, 213122,Citologas
darbo_kodas_522, 213123,Gyvūnų citologas
darbo_kodas_523, 213124,Augalų citologas
darbo_kodas_524, 213125,Embriologas
darbo_kodas_525, 213126,Inžinierius genetikas
darbo_kodas_526, 213127,Entomologas
darbo_kodas_527, 213128,Genetikas
darbo_kodas_528, 213129,Gyvūnų genetikas
darbo_kodas_529, 213130,Augalų genetikas
darbo_kodas_530, 213131,Histologas
darbo_kodas_531, 213132,Gyvūnų histologas
darbo_kodas_532, 213133,Augalų histologas
darbo_kodas_533, 213134,Hidrobiologas
darbo_kodas_534, 213135,Ichtiologas
darbo_kodas_535, 213136,Imunologas
darbo_kodas_536, 213137,Teriologas
darbo_kodas_537, 213138,Mikrobiologas
darbo_kodas_538, 213139,Mikologas
darbo_kodas_539, 213140,Ornitologas
darbo_kodas_540, 213141,Parazitologas
darbo_kodas_541, 213142,Žuvininkystės specialistas
darbo_kodas_542, 213143,Taksonomas
darbo_kodas_543, 213144,Gyvūnų taksonomas
darbo_kodas_544, 213145,Augalų taksonomas
darbo_kodas_545, 213146,Zoologas
darbo_kodas_546, 213147,Zoologas ekologas
darbo_kodas_547, 213148,Zoologas entomologas
darbo_kodas_548, 213149,Zoologas histologas
darbo_kodas_549, 213150,Zoologas ichtiologas
darbo_kodas_550, 213151,Zoologas ornitologas
darbo_kodas_551, 213152,Zoologas parazitologas
darbo_kodas_552, 213153,Žuvininkystės zoologas
darbo_kodas_553, 213154,Zoologas taksonomas
darbo_kodas_554, 213155,Vivariumo selekcininkas
darbo_kodas_555, 213156,"Mokslo darbuotojas {biologija, botanika, zoologija ir panašios sritys}"
darbo_kodas_556, 213157,Botaninių kolekcijų kuratorius
darbo_kodas_557, 213158,Anatomas
darbo_kodas_558, 213159,Biochemikas
darbo_kodas_559, 213160,Biofizikas
darbo_kodas_560, 213161,Fitopatologas
darbo_kodas_561, 213162,Farmakologas
darbo_kodas_562, 213163,Farmakologas toksikologas
darbo_kodas_563, 213164,Fiziologas
darbo_kodas_564, 213165,Gyvūnų fiziologas
darbo_kodas_565, 213166,Augalų fiziologas
darbo_kodas_566, 213167,Mokslo darbuotojas {farmakologija}
darbo_kodas_567, 213168,Medicinos biologas
darbo_kodas_568, 213169,Medicinos mikrobiologas
darbo_kodas_569, 213170,Medicinos parazitologas
darbo_kodas_570, 2132,Žemės ir miškų ūkio bei žuvininkystės specialistai
darbo_kodas_571, 213201,Agronomas
darbo_kodas_572, 213202,Augalų apsaugos agronomas
darbo_kodas_573, 213203,Gyvulininkystės specialistas
darbo_kodas_574, 213204,Miškininkas
darbo_kodas_575, 213205,Miško želdinimo ir miško apsaugos inžinierius
darbo_kodas_576, 213206,Pasėlių tyrimo specialistas
darbo_kodas_577, 213207,Gėlininkystės specialistas
darbo_kodas_578, 213208,Sodininkystės specialistas
darbo_kodas_579, 213209,Daržininkystės specialistas
darbo_kodas_580, 213210,Medelyno specialistas
darbo_kodas_581, 213211,Miškininkystės specialistas
darbo_kodas_582, 213212,Dirvožemininkas
darbo_kodas_583, 213213,Zootechnikas
darbo_kodas_584, 213214,Miškų ūkio inžinierius
darbo_kodas_585, 213215,Agronomas ekonomistas
darbo_kodas_586, 213216,Agronomas mechanikas
darbo_kodas_587, 213217,Agronomas zootechnikas
darbo_kodas_588, 213218,Agronomas sodininkas
darbo_kodas_589, 213219,Agronomas apželdintojas
darbo_kodas_590, 213220,Žemės ūkio specialistas
darbo_kodas_591, 213221,Miškotvarkos inžinierius
darbo_kodas_592, 213222,Mokslo darbuotojas {agronomija ir panašios sritys}
darbo_kodas_593, 213223,Žemės ūkio konsultantas
darbo_kodas_594, 213224,Ūkininkavimo konsultantas
darbo_kodas_595, 213225,Miškų ūkio konsultantas
darbo_kodas_596, 213226,Medžioklėtyros specialistas
darbo_kodas_597, 213227,Medžioklėtvarkos specialistas
darbo_kodas_598, 2133,Aplinkos apsaugos specialistai
darbo_kodas_599, 213301,Ekologas
darbo_kodas_600, 213302,Gyvūnų ekologas
darbo_kodas_601, 213303,Augalų ekologas
darbo_kodas_602, 213304,Aplinkos chemikas
darbo_kodas_603, 214,Inžinerijos specialistai (išskyrus elektros technologijų inžinierius)
darbo_kodas_604, 2141,Technologijų ir gamybos inžinieriai
darbo_kodas_605, 214101,Eksploatavimo inžinierius
darbo_kodas_606, 214102,Sąnaudų įvertinimo inžinierius
darbo_kodas_607, 214103,Valdymo organizavimo inžinierius
darbo_kodas_608, 214104,Gamybos automatizavimo inžinierius
darbo_kodas_609, 214105,Planavimo inžinierius
darbo_kodas_610, 214106,Gamybos organizavimo inžinierius
darbo_kodas_611, 214107,Darbo operacijų trukmės tyrimo inžinierius
darbo_kodas_612, 214108,Darbo efektyvumo inžinierius
darbo_kodas_613, 214109,Darbo organizavimo inžinierius
darbo_kodas_614, 214110,Cemento gamybos technologas
darbo_kodas_615, 214111,Keramikos gamybos technologas
darbo_kodas_616, 214112,Stiklo gamybos technologas
darbo_kodas_617, 214113,Odos technologas
darbo_kodas_618, 214114,Pakavimo technologas
darbo_kodas_619, 214115,Spausdinimo technologas
darbo_kodas_620, 214116,Tekstilės gamybos technologas
darbo_kodas_621, 214117,Medienos apdirbimo technologas
darbo_kodas_622, 214118,Megztinių gaminių technologas
darbo_kodas_623, 214119,Įrenginių techninės priežiūros inžinierius
darbo_kodas_624, 214120,Įrenginių techninės priežiūros ir remonto inžinierius
darbo_kodas_625, 214121,Avalynės gamybos technologas
darbo_kodas_626, 214122,Darbo normavimo inžinierius
darbo_kodas_627, 214123,Audimo technologas
darbo_kodas_628, 214124,Darbo organizavimo ir normavimo inžinierius
darbo_kodas_629, 214125,Eksploatavimo ir remonto organizavimo inžinierius
darbo_kodas_630, 214126,Eksploatavimo inžinierius inspektorius
darbo_kodas_631, 214128,Medienos apdirbimo inžinierius
darbo_kodas_632, 214129,Verpimo technologas
darbo_kodas_633, 214130,Odos gaminių technologas
darbo_kodas_634, 214131,Siuvimo technologas
darbo_kodas_635, 214132,Techninės saugos inžinierius inspektorius
darbo_kodas_636, 214133,Pamainos inžinierius
darbo_kodas_637, 214134,Mokslo darbuotojas {technologijų ir gamybos sritys}
darbo_kodas_638, 214135,Įrenginių inžinierius
darbo_kodas_639, 214136,Gamybos inžinierius
darbo_kodas_640, 214137,Robotikos inžinierius
darbo_kodas_641, 2142,Statybos inžinieriai
darbo_kodas_642, 214201,Statybinių konstrukcijų inžinierius
darbo_kodas_643, 214202,Statybos inžinierius
darbo_kodas_644, 214203,Aerodromų statybos inžinierius
darbo_kodas_645, 214204,Tiltų statybos inžinierius
darbo_kodas_646, 214205,Pastatų statybos inžinierius
darbo_kodas_647, 214206,Pastatų konstrukcijų inžinierius
darbo_kodas_648, 214207,Dūmtraukių statybos inžinierius
darbo_kodas_649, 214208,Statinių priežiūros inžinierius
darbo_kodas_650, 214209,Dokų ir krantinių statybos inžinierius
darbo_kodas_651, 214210,Grunto kasimo inžinierius
darbo_kodas_652, 214211,Kelių ir gatvių tiesybos inžinierius
darbo_kodas_653, 214212,Hidrotechnikos statinių statybos inžinierius
darbo_kodas_654, 214213,Hidrologijos įrenginių statybos inžinierius
darbo_kodas_655, 214214,Drėkinimo sistemų inžinierius
darbo_kodas_656, 214215,Sveikatinimo objektų statybos inžinierius
darbo_kodas_657, 214216,Geležinkelių tiesybos inžinierius
darbo_kodas_658, 214217,Kelių tiesybos inžinierius
darbo_kodas_659, 214218,Sanitarijos inžinierius
darbo_kodas_660, 214219,Gruntų mechanikos inžinierius
darbo_kodas_661, 214220,Konstrukcijų inžinierius
darbo_kodas_662, 214221,Bokštų statybos inžinierius
darbo_kodas_663, 214222,Tunelių statybos inžinierius
darbo_kodas_664, 214223,Statybinių medžiagų technologas
darbo_kodas_665, 214224,Civilinės statybos inžinierius
darbo_kodas_666, 214225,Pramonės statinių statybos ir montavimo inžinierius
darbo_kodas_667, 214226,"Mokslo darbuotojas {civilinė inžinerija, statyba}"
darbo_kodas_668, 2143,Ekologijos inžinieriai
darbo_kodas_669, 214301,Aplinkos apsaugos inžinierius
darbo_kodas_670, 214302,Ekologijos inžinierius
darbo_kodas_671, 214303,Mokslo darbuotojas {ekologija}
darbo_kodas_672, 214304,Oro taršos kontrolės inžinierius
darbo_kodas_673, 214305,Aplinkos duomenų analitikas
darbo_kodas_674, 214306,Aplinkos gerinimo specialistas
darbo_kodas_675, 2144,Mechanikos inžinieriai
darbo_kodas_676, 214401,Aviacijos inžinierius
darbo_kodas_677, 214402,Laivo mechaninės įrangos inžinierius
darbo_kodas_678, 214403,Mechatronikos inžinierius
darbo_kodas_679, 214404,Orlaivių konstruktorius
darbo_kodas_680, 214405,Lengvųjų automobilių konstruktorius
darbo_kodas_681, 214406,Reaktoriaus valdymo inžinierius
darbo_kodas_682, 214407,Oro kondicionavimo inžinierius
darbo_kodas_683, 214408,Kelių transporto priemonių inžinierius
darbo_kodas_684, 214409,Kriogeninės technikos inžinierius
darbo_kodas_685, 214410,Dyzelinių variklių inžinierius
darbo_kodas_686, 214411,Dujų turbinų inžinierius
darbo_kodas_687, 214412,Reaktyvinių variklių inžinierius
darbo_kodas_688, 214413,Lokomotyvų variklių inžinierius
darbo_kodas_689, 214414,Tepimo inžinierius
darbo_kodas_690, 214415,Aviacijos mechaninės įrangos inžinierius
darbo_kodas_691, 214416,Žemės ūkio mechaninės įrangos inžinierius
darbo_kodas_692, 214417,"Šildymo, vėdinimo ir oro kondicionavimo inžinierius"
darbo_kodas_693, 214418,Pramonės įrenginių ir įrankių inžinierius
darbo_kodas_694, 214419,Įrankių inžinierius
darbo_kodas_695, 214420,Laivų variklių ir jėgainių inžinierius
darbo_kodas_696, 214421,Variklių ir jėgainių (išskyrus laivų) inžinierius
darbo_kodas_697, 214422,Laivo konstrukcijų matmenų optinės matavimo įrangos inžinierius
darbo_kodas_698, 214423,Branduolinės energetikos inžinierius
darbo_kodas_699, 214424,Šaldymo įrenginių inžinierius
darbo_kodas_700, 214425,Variklių inžinierius
darbo_kodas_701, 214426,Laivų statybos inžinierius
darbo_kodas_702, 214427,Mechanikos technologas
darbo_kodas_703, 214428,Suvirinimo technologas
darbo_kodas_704, 214429,Inžinierius instruktorius
darbo_kodas_705, 214430,Mechanikos inžinierius
darbo_kodas_706, 214431,Kelių transporto priemonių ekspertas
darbo_kodas_707, 214432,Technologijų inžinierius
darbo_kodas_708, 214433,Konstrukcijų mechanikas
darbo_kodas_709, 214434,Šaldytuvų įrenginių inžinierius
darbo_kodas_710, 214435,Turbinos valdymo inžinierius
darbo_kodas_711, 214436,Reaktorių skyriaus mechanikos inžinierius
darbo_kodas_712, 214437,Konstruktorius
darbo_kodas_713, 214438,Transporto specialistas
darbo_kodas_714, 214439,Remonto inžinierius
darbo_kodas_715, 214440,Techninių dokumentų inžinierius
darbo_kodas_716, 214441,Pasirengimo gamybai inžinierius
darbo_kodas_717, 214442,Branduolinės saugos inžinierius inspektorius
darbo_kodas_718, 214443,Šilumos energetikos inžinierius
darbo_kodas_719, 214444,Cheminės radiacinės saugos inžinierius inspektorius
darbo_kodas_720, 214445,Priešgaisrinės priežiūros grupės inžinierius
darbo_kodas_721, 214446,Suvirinimo darbų inžinierius
darbo_kodas_722, 214447,Vežimo technologas
darbo_kodas_723, 214448,Inžinierius kontrolierius
darbo_kodas_724, 214449,Standartizacijos inžinierius
darbo_kodas_725, 214450,Geodezijos inžinierius
darbo_kodas_726, 214451,Techninės priežiūros inžinierius
darbo_kodas_727, 214452,"Mokslo darbuotojas {mechanikos inžinerija, mechanika}"
darbo_kodas_728, 214453,Jūrų laivų inžinierius
darbo_kodas_729, 2145,Chemijos inžinieriai
darbo_kodas_730, 214501,Cheminės technologijos specialistas
darbo_kodas_731, 214502,Cheminės technologijos inžinierius
darbo_kodas_732, 214503,Naftos ir gamtinių dujų chemijos technologas
darbo_kodas_733, 214504,Gamtinių dujų gavybos ir paskirstymo inžinierius
darbo_kodas_734, 214505,Naftos inžinierius
darbo_kodas_735, 214506,Aludarystės technologas
darbo_kodas_736, 214507,Cheminių procesų technologas
darbo_kodas_737, 214508,Cheminės inžinerijos technologas
darbo_kodas_738, 214509,Pluošto technologas
darbo_kodas_739, 214510,Maisto produktų ir gėrimų technologas
darbo_kodas_740, 214511,Degalų ir kuro technologas
darbo_kodas_741, 214512,Dažų technologas
darbo_kodas_742, 214513,Popieriaus technologas
darbo_kodas_743, 214514,Plastikų technologas
darbo_kodas_744, 214515,Polimerų technologas
darbo_kodas_745, 214516,Gumos technologas
darbo_kodas_746, 214517,Padangų technologas
darbo_kodas_747, 214518,Buitinių paslaugų technologas
darbo_kodas_748, 214519,Žaliavų kokybės inžinierius
darbo_kodas_749, 214520,Degalų apskaitos inžinierius
darbo_kodas_750, 214521,Biofizikos ir chemijos inžinierius
darbo_kodas_751, 214522,Biochemijos inžinierius
darbo_kodas_752, 214523,Chemijos inžinierius
darbo_kodas_753, 214524,Kokybės inžinierius
darbo_kodas_754, 214525,"Mokslo darbuotojas {chemijos inžinerija, cheminė technologija}"
darbo_kodas_755, 214526,Naftos perdirbimo inžinierius
darbo_kodas_756, 2146,"Gavybos inžinieriai, metalurgai ir giminiškų profesijų specialistai"
darbo_kodas_757, 214601,Sprogdinimo darbų inžinierius
darbo_kodas_758, 214602,Kasybos inžinierius
darbo_kodas_759, 214603,Metalurgas prabuotojas
darbo_kodas_760, 214604,Liejyklos metalurgas
darbo_kodas_761, 214605,Metalotyrininkas
darbo_kodas_762, 214606,Radioaktyviosios rūdos metalurgas
darbo_kodas_763, 214607,Metalų išskyrimo iš rūdos specialistas
darbo_kodas_764, 214608,Kasybos technologas
darbo_kodas_765, 214609,Metalų apdirbimo inžinierius
darbo_kodas_766, 214610,Metalų apdirbimo technologas
darbo_kodas_767, 214611,Gręžinių tyrimo inžinierius
darbo_kodas_768, 214612,Naftos gavybos inžinierius
darbo_kodas_769, 214613,Naftos paruošimo inžinierius
darbo_kodas_770, 214614,Gręžinių gręžybos inžinierius
darbo_kodas_771, 214615,Gręžinių praplovimo skiedinių inžinierius
darbo_kodas_772, 214616,"Mokslo darbuotojas {kasyba, metalurgija}"
darbo_kodas_773, 214617,Akmens anglių kasybos inžinierius
darbo_kodas_774, 214618,Naftos ir gamtinių dujų gavybos inžinierius
darbo_kodas_775, 214619,Metalų kasybos inžinierius
darbo_kodas_776, 2149,Kitur nepriskirti inžinerijos specialistai
darbo_kodas_777, 214901,Radiochemijos inžinierius
darbo_kodas_778, 214902,Ryšių (išskyrus kompiuterių ryšius) analitikas
